id,created_at,attended,did_not_attend_reason,rating,text,wait_time_minutes,information_accurate
7eb2a067-6e29-45cf-8bb8-4407c42c8da9,2024-10-18T13:27:13.000Z,false,No childcare available and could not bring children inside,1,Closed when I arrived despite being listed as open. Third time this has happened.,,true
a1e28aa8-3e10-428a-b837-1627e8e49065,2026-02-24T19:15:13.000Z,true,,5,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",14,true
dbedae0c-3dce-4edf-b7c9-ce13d910d675,2025-03-10T04:23:13.000Z,true,,3,The staff speak Spanish which made everything so much easier for my mother.,19,true
f833e178-2b1e-43f4-bd3b-9cc225f4dde4,2024-02-24T20:24:13.000Z,true,,3,The hours changed recently and weren't updated online. Worth calling ahead.,69,true
ed9548b8-556b-4f53-9381-399bb340bedb,2023-03-17T05:01:13.000Z,true,,4,,24,true
b4a2a33e-34b2-4fdf-ad88-1b67b22d51cf,2025-05-10T15:43:13.000Z,true,,2,Decent selection but ran out of bread by the time I got there.,59,true
cbec1ca5-b721-4146-9dbd-98bf7b42ade8,2024-12-25T17:44:13.000Z,true,,5,Great experience for the third time in a row. Consistently excellent.,8,true
cfacf569-ee74-45e1-9fbe-86c4d884a053,2024-09-15T07:34:13.000Z,true,,3,Smaller portions than last month but still grateful for what was available.,22,true
9ba8bf0b-acf4-4a05-9ba1-2440603ad022,2024-01-21T18:49:13.000Z,true,,4,,14,true
fb8940de-04f1-4988-b790-cda5e33aaae7,2024-10-04T23:41:13.000Z,true,,5,The new volunteer coordinator has made a big improvement. Much smoother process.,24,true
612d082e-fa6c-4e00-9cb7-f43e87274b2b,2025-02-28T12:49:13.000Z,true,,4,They gave us enough food for the whole week. Cannot thank them enough.,10,true
072a07b0-4e60-4426-8235-a247c368753f,2024-06-17T20:48:13.000Z,true,,5,"Really impressed with the selection. Got fresh vegetables, bread, and canned goods. Will definitely return.",19,true
fc85fbe8-8cdf-47c5-95b2-fe0835a91a62,2025-10-16T17:24:13.000Z,true,,4,Huge variety today including fresh eggs and dairy. Really helped my family this week.,17,true
84fdfc64-2812-4179-9b65-9aae233a5c55,2024-07-22T17:39:13.000Z,true,,3,,22,true
b69b93ee-8ec5-4363-95f4-a71177f687bf,2024-08-20T08:45:13.000Z,true,,2,,70,true
8ccf74c7-26f8-4bdb-9a48-2bfe0e22009e,2024-03-09T04:46:13.000Z,true,,2,"Inconsistent — great last week, limited this week. Hard to plan around.",34,true
e7228a43-e8f3-4a39-81aa-737200ee55c6,2025-05-20T14:06:13.000Z,true,,4,Huge variety today including fresh eggs and dairy. Really helped my family this week.,15,true
e70e2f8e-7fcf-4e59-af86-0e0961ca1179,2023-03-29T03:02:13.000Z,true,,4,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",9,true
905c66bf-ae55-4cbb-858f-5dafeb2716b7,2025-11-01T01:47:13.000Z,true,,3,The new volunteer coordinator has made a big improvement. Much smoother process.,15,true
573e5b46-197b-4376-bab0-782da2329c9e,2025-03-04T16:30:13.000Z,false,Outside of their service zip code area,2,Staff were dismissive and made me feel unwelcome. Will not be returning.,,true
49c9e891-2053-46f3-8cf8-a9af6c00b07b,2025-05-21T17:03:13.000Z,true,,3,Okay selection today. Hoping for more variety next time.,59,true
76646ea4-cc20-4784-b3c6-1b07b108121c,2024-07-18T10:14:13.000Z,true,,3,Limited parking made it difficult but the pantry itself was well run.,36,true
1777b8e0-e38e-482f-bd6b-381d58e44d10,2025-08-26T05:34:13.000Z,false,Did not have required ID documentation,1,The listing says open until 2pm but they closed at noon. Wasted my trip.,,true
e5ae355a-c687-4a02-bc49-8e7bb8c35640,2025-03-09T23:31:13.000Z,true,,3,Friendly atmosphere and no excessive paperwork. Felt like a real community.,17,true
7824984a-b405-4031-90dc-69055e8d0299,2025-03-01T14:55:13.000Z,false,Could not find the location — address was incorrect,2,The listing says open until 2pm but they closed at noon. Wasted my trip.,,true
19aa72f0-5e2d-4797-ba3a-28a64e0cb2b4,2024-07-06T06:02:13.000Z,true,,5,They had halal options available which was so important for my family.,5,true
e782e23c-92f7-49e1-843d-4b48f9eadd70,2025-09-26T07:29:13.000Z,true,,4,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",22,true
de01a4f2-8177-4307-9ca5-370b00e2d2db,2024-03-26T08:22:13.000Z,true,,4,Friendly atmosphere and no excessive paperwork. Felt like a real community.,17,true
a8c1d177-39df-48d9-9adb-e50459a053c6,2024-01-19T19:13:13.000Z,true,,2,Decent selection but ran out of bread by the time I got there.,47,true
2cd7b064-d457-45c1-8cb4-7b085680b3c1,2023-06-13T00:02:13.000Z,false,No childcare available and could not bring children inside,2,Staff were dismissive and made me feel unwelcome. Will not be returning.,,false
adf85134-3524-4d97-993a-cbff8c6d1cd5,2024-05-18T01:47:13.000Z,true,,3,The staff speak Spanish which made everything so much easier for my mother.,19,true
39dbbdde-9c17-455b-91a2-020819bb8826,2023-11-29T01:47:13.000Z,true,,2,The phone number listed doesn't work. Had no way to check if they were open.,67,true
24126011-de02-451a-9ea3-7003ca1f469a,2025-12-10T22:37:13.000Z,true,,5,"Really impressed with the selection. Got fresh vegetables, bread, and canned goods. Will definitely return.",18,false
264c2ffe-1ae1-4892-b132-883a6ede2fe1,2024-05-02T09:50:13.000Z,true,,1,Turned away after waiting 90 minutes. No explanation given.,74,true
b7d2e6b3-ae87-434c-8f27-8bdb5838bd5a,2024-08-04T15:31:13.000Z,true,,2,Location has moved but the listing hasn't been updated. Showed up at an empty building.,63,true
1f25ae12-fe68-498b-94e6-6b1627e1e2f5,2026-03-06T22:11:13.000Z,true,,3,They were low on fresh produce but had plenty of canned goods.,20,true
2557e6c3-6dec-4844-84f5-c100d5ae5c5f,2024-11-05T13:24:13.000Z,true,,5,They had halal options available which was so important for my family.,29,true
acf36377-cc06-406b-b2af-a2c107aae88c,2024-01-23T20:36:13.000Z,true,,4,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",15,true
cf564d0b-c5d2-4a3f-830c-2ffecebfb231,2023-03-22T08:46:13.000Z,true,,1,The address listed is different from the actual location. Took me 30 minutes to find.,56,false
a0d56ab3-749a-437b-a73e-bbdc0fb1c5eb,2023-11-26T02:01:13.000Z,true,,2,Mixed visit. Long line but staff were friendly once inside.,26,true
07bce53f-2674-4c95-93c0-763ebe1d630d,2025-03-18T21:17:13.000Z,true,,5,,28,true
a20ecf4b-39ee-430b-9d42-316fa1421537,2025-07-02T04:15:13.000Z,true,,3,"Wait was longer than usual today, about 45 minutes. Staff were apologetic.",40,true
f051bfba-eb7c-4ee9-8790-af276d9c5466,2025-08-17T14:52:13.000Z,true,,3,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",22,true
bd174934-e182-4fb3-a6a1-48c755a96bc2,2024-02-11T23:14:13.000Z,true,,2,They were low on fresh produce but had plenty of canned goods.,56,false
e2fb819a-ee57-4c09-a32c-e48b8bc544d8,2023-11-24T00:24:13.000Z,true,,5,The volunteers remembered me from last time. Such a warm community here.,5,true
8a992ec6-ebf8-404c-94a9-4730d0642bf7,2024-09-09T21:25:13.000Z,true,,3,Staff seemed short-handed today which slowed things down.,41,true
a86b9be7-74c7-4c0e-8dd6-99c022b2de4e,2023-04-14T11:00:13.000Z,true,,4,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,15,true
52cbbf72-d805-4880-ad9e-303aedda3fbd,2024-06-28T04:01:13.000Z,true,,3,Staff seemed short-handed today which slowed things down.,73,true
d5c25e8d-fb62-4e79-ae28-4ffad5c81df5,2023-04-04T00:38:13.000Z,true,,3,"Inconsistent — great last week, limited this week. Hard to plan around.",27,true
a080ce97-9d4b-4f4a-a7e0-7329cd8eb9fd,2026-01-03T10:45:13.000Z,true,,5,,28,true
99e55d71-9703-440a-9175-d6b511e62443,2025-03-13T14:06:13.000Z,true,,2,"Inconsistent — great last week, limited this week. Hard to plan around.",21,true
61256821-6d37-4b91-a93b-5c615044af83,2025-09-06T19:19:13.000Z,true,,5,Great experience for the third time in a row. Consistently excellent.,18,true
afe5293b-373e-4b81-bf51-87bf12176f7d,2025-09-02T15:03:13.000Z,true,,5,Friendly atmosphere and no excessive paperwork. Felt like a real community.,8,true
cde3648e-7013-4e0e-81e6-5069980bde5e,2025-06-10T16:16:13.000Z,true,,3,The staff speak Spanish which made everything so much easier for my mother.,24,true
b19d8c84-e107-4bb9-a88d-55fee7cad203,2025-09-07T06:18:13.000Z,true,,5,Great experience for the third time in a row. Consistently excellent.,28,true
65bd5601-790f-4353-bb3d-9a801dc37bd1,2025-07-10T14:59:13.000Z,true,,3,Smaller portions than last month but still grateful for what was available.,74,true
a22daf15-9dad-4aee-a079-60de8c4efae3,2024-01-21T00:20:13.000Z,true,,2,,57,true
29e9696a-58dc-4e48-b276-cb117201c919,2025-11-24T11:29:13.000Z,true,,4,The new volunteer coordinator has made a big improvement. Much smoother process.,14,true
2de97d60-737f-4db0-9416-0d263738061f,2023-07-01T17:25:13.000Z,true,,2,They were low on fresh produce but had plenty of canned goods.,74,true
ba9ba972-c292-419f-99d2-8f8a26b344f2,2024-03-28T17:40:13.000Z,true,,4,Huge variety today including fresh eggs and dairy. Really helped my family this week.,18,true
fb682dc5-2e87-4f90-85e4-fc008ed9ec76,2024-10-18T15:24:13.000Z,true,,2,Average visit. Got what I needed but the process felt rushed.,20,true
5b752499-25e1-4631-b991-e0584e1ddd33,2023-09-22T05:52:13.000Z,true,,3,Fresh bread and vegetables today. Everything was clean and well presented.,8,true
5f8c424a-20bf-49af-a58f-0065c673fcf4,2024-08-06T12:35:13.000Z,true,,2,,67,false
b3eadeef-7563-461e-aba2-e88d2dedf7b5,2025-12-03T06:14:13.000Z,true,,4,,20,true
57b08080-f8a0-42b5-a16a-63e91e9073fd,2023-12-13T05:20:13.000Z,true,,5,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",30,true
48511c47-d7f8-4b39-8c66-999d1789096f,2026-01-30T17:08:13.000Z,true,,3,Huge variety today including fresh eggs and dairy. Really helped my family this week.,27,true
70bbb3a4-eb1d-4533-a81d-d94fe3ba1356,2023-07-01T15:11:13.000Z,true,,4,"Really impressed with the selection. Got fresh vegetables, bread, and canned goods. Will definitely return.",18,true
86e0c8d6-9472-4afd-9e31-f18e7a29b555,2024-04-25T06:36:13.000Z,true,,4,"Well stocked today. Fresh produce, frozen meat, and pantry staples all available.",6,true
c8245313-96ac-4151-86ec-08c26130f9a6,2023-05-09T18:25:13.000Z,false,"Wait time was too long, had to leave for work",2,Food was past its use-by date. Health concern that should be addressed.,,true
d113a7a2-8b47-4e82-a815-702bfa02a5b2,2023-04-30T13:29:13.000Z,true,,5,Huge variety today including fresh eggs and dairy. Really helped my family this week.,26,true
93327f03-d50e-47ed-9847-3e9a5391feb9,2025-10-27T09:33:13.000Z,true,,4,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",21,true
a44019fa-33da-4154-b078-07aeb430a8c4,2024-06-07T07:16:13.000Z,true,,4,Great experience for the third time in a row. Consistently excellent.,30,true
c7868691-9ec2-451b-acef-365d7ba110ea,2024-11-16T10:19:13.000Z,true,,2,Waited over an hour only to be told they couldn't help me without an ID I didn't know I needed.,21,false
b222b6e4-9ddc-47ce-ac62-49e46347df72,2025-11-30T22:08:13.000Z,true,,2,Fine experience overall. Nothing special but nothing bad either.,30,true
898d4bdf-0113-42c2-95dc-fd6b67c58dd2,2024-02-14T17:27:13.000Z,true,,2,,12,true
40dee07e-207b-49ad-a7b9-852c7da1d2b6,2024-06-28T17:47:13.000Z,true,,5,They gave us enough food for the whole week. Cannot thank them enough.,18,true
5a083888-6737-4a40-99f4-cd29476a35dd,2024-09-23T14:04:13.000Z,true,,3,"Wait was longer than usual today, about 45 minutes. Staff were apologetic.",47,false
382f9be0-8efc-4090-ab7e-fc75b23211d1,2023-05-26T14:09:13.000Z,true,,2,They were low on fresh produce but had plenty of canned goods.,29,true
03a58066-ae20-45f1-8282-ff2732f71bf7,2025-09-22T09:13:13.000Z,true,,3,"Inconsistent — great last week, limited this week. Hard to plan around.",38,true
4df37c3a-798e-4de9-b4ac-ee9f38774ee6,2024-07-04T03:17:13.000Z,true,,3,Decent selection but ran out of bread by the time I got there.,63,false
7a26eca1-48a1-4b91-9646-bef91e23b64d,2023-12-31T00:39:13.000Z,true,,5,Very organized and efficient. Was in and out in 15 minutes with a full bag.,20,true
bfe65cd3-6883-4153-ba55-6d7fe03b7674,2024-06-20T23:09:13.000Z,true,,5,The new volunteer coordinator has made a big improvement. Much smoother process.,13,true
c1783d5f-ef6b-45c1-9de6-f7e381bcdd67,2026-02-11T18:26:13.000Z,true,,3,Fine experience overall. Nothing special but nothing bad either.,46,false
f0bca36a-07a7-485d-a828-1072b6da31a7,2023-08-05T21:47:13.000Z,true,,4,The staff speak Spanish which made everything so much easier for my mother.,9,true
72042c5e-0373-49f5-a72a-fb5681c9cd40,2024-01-03T00:42:13.000Z,true,,2,Okay selection today. Hoping for more variety next time.,63,true
42a1bc19-d763-439c-b721-2c892263ad3a,2026-02-02T01:45:13.000Z,true,,3,Limited parking made it difficult but the pantry itself was well run.,31,false
d3914e5b-e97a-4a1d-a3bb-5f805c735211,2026-02-08T22:53:13.000Z,true,,3,,51,true
829b1e70-a237-4346-a866-b83159779871,2025-08-20T06:59:13.000Z,true,,5,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,6,true
7e636f93-d02c-44d6-938d-29ee37a7e8a0,2025-10-05T13:48:13.000Z,true,,1,Staff were dismissive and made me feel unwelcome. Will not be returning.,69,false
e6115aae-0ad9-4f1e-804a-7639694ce86c,2025-01-23T15:19:13.000Z,true,,1,Not enough staff for the number of people waiting. Chaotic and disorganized.,20,true
c700bbfc-eae5-4386-a8ec-9a0d36ee8b73,2023-04-01T15:46:13.000Z,true,,3,Staff seemed short-handed today which slowed things down.,24,true
8a0b5b2e-0f28-4ceb-b10f-ee70d1147e66,2025-11-03T18:25:13.000Z,true,,5,,22,true
22d06d53-4567-4d73-9131-0564dc46baf8,2025-12-09T22:43:13.000Z,true,,4,Fresh bread and vegetables today. Everything was clean and well presented.,5,true
4a58e607-17f5-47f1-984a-128a34dbc1b3,2024-07-04T21:51:13.000Z,true,,4,The staff speak Spanish which made everything so much easier for my mother.,7,true
24b7022b-d76a-464c-8f1a-90045e5dace1,2024-11-22T17:44:13.000Z,true,,3,Limited parking made it difficult but the pantry itself was well run.,25,true
36ef4a9e-05cf-424c-a869-4a7a55994b9f,2025-06-02T10:53:13.000Z,true,,5,They had halal options available which was so important for my family.,30,true
05db8a76-0fdd-4080-93a7-cdeaa23ee437,2023-06-29T00:29:13.000Z,true,,5,Fresh bread and vegetables today. Everything was clean and well presented.,11,true
d98c710c-5473-451f-8858-09669486b52e,2024-02-16T22:51:13.000Z,false,Location was closed when I arrived,1,Waited over an hour only to be told they couldn't help me without an ID I didn't know I needed.,,false
8e0c5225-1211-4079-b06e-2c520898afd7,2024-02-11T19:50:13.000Z,true,,4,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",30,true
c54bfcbc-62d2-4122-ba14-d8f2d35212ba,2024-09-06T10:56:13.000Z,true,,2,Food was past its use-by date. Health concern that should be addressed.,43,false
62a21e12-ae83-4927-a744-ff4239e459da,2025-12-04T19:40:13.000Z,true,,1,Not enough staff for the number of people waiting. Chaotic and disorganized.,27,true
69541bf8-c753-4862-b368-9611f1f8f820,2024-03-26T04:28:13.000Z,true,,2,Food was past its use-by date. Health concern that should be addressed.,7,false
5cd08f85-87ad-4f4e-b26a-4f28d472f4f0,2024-10-01T13:23:13.000Z,true,,3,They had halal options available which was so important for my family.,7,true
ed95310e-a95d-4689-a0cb-15ac7b7c82ed,2024-12-23T06:40:13.000Z,true,,5,Great experience for the third time in a row. Consistently excellent.,19,true
92b74348-de88-4bc9-9d57-ea6bb8717bf4,2024-01-24T11:35:13.000Z,true,,5,The staff speak Spanish which made everything so much easier for my mother.,14,true
15eafef2-8b45-46f3-89c0-ea1b6eddacfa,2026-02-15T17:12:13.000Z,true,,5,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",13,true
50694f92-44f6-4c35-8ae0-3f3781c7e953,2023-08-15T01:22:13.000Z,true,,3,Average visit. Got what I needed but the process felt rushed.,22,true
35952d4c-2d40-4e04-b781-e535d392b93e,2025-01-12T17:56:13.000Z,true,,5,They had halal options available which was so important for my family.,17,true
5682bfe0-8bc8-4a72-88dc-c2e9a2276267,2023-04-10T05:41:13.000Z,true,,5,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",9,true
af89b4bd-79a8-4ca2-83be-9950cfb315c6,2023-07-23T16:37:13.000Z,true,,3,Okay selection today. Hoping for more variety next time.,65,true
56b03342-ae29-47c5-8746-f9d48ddc5a42,2025-12-21T19:07:13.000Z,true,,2,Some items were expired which was disappointing. Staff replaced them quickly.,59,false
687e5317-a0fc-4bb1-b017-9e78fd8665ff,2024-09-18T09:52:13.000Z,true,,1,Food was past its use-by date. Health concern that should be addressed.,34,false
37b0def1-673d-46e2-9e69-3749dd8e5bc6,2025-01-12T19:48:13.000Z,true,,5,They gave us enough food for the whole week. Cannot thank them enough.,19,true
791f6cfe-75bf-4003-863a-4ab4b91b835b,2025-12-25T03:51:13.000Z,true,,5,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,12,true
eaca9173-de23-4280-8021-a881c0e0663a,2024-01-07T06:48:13.000Z,true,,3,"Wait was longer than usual today, about 45 minutes. Staff were apologetic.",39,true
0f2a3fee-a3b3-4c6f-8094-1cb57c04fae5,2025-06-30T21:17:13.000Z,true,,4,Huge variety today including fresh eggs and dairy. Really helped my family this week.,10,true
9e87ccb4-dbd6-4a46-98d0-0965f6a7674c,2025-07-30T17:37:13.000Z,true,,3,,56,true
30a65dd6-94f2-426f-8ca6-09357d86574c,2025-08-14T18:34:13.000Z,true,,2,Fine experience overall. Nothing special but nothing bad either.,55,true
9b7bbe03-27ae-4ca7-b141-f287c9093e75,2024-10-20T15:48:13.000Z,true,,5,Fresh bread and vegetables today. Everything was clean and well presented.,26,true
4f26f900-5135-4083-a632-f946a62aa49f,2025-02-15T12:26:13.000Z,true,,5,"Really impressed with the selection. Got fresh vegetables, bread, and canned goods. Will definitely return.",17,true
c49688a5-fbd3-4c3e-9894-639dc489796a,2023-07-12T22:18:13.000Z,true,,3,Smaller portions than last month but still grateful for what was available.,73,true
47a31a31-169a-4e76-a2f5-828e332f20bb,2025-04-06T01:51:13.000Z,true,,5,They gave us enough food for the whole week. Cannot thank them enough.,10,true
c5f75815-8525-4d58-aaa7-b0ac058bae74,2023-08-20T19:38:13.000Z,true,,3,,24,true
4c992282-d562-4d04-b93b-71344d2ff54b,2023-05-06T04:29:13.000Z,true,,3,Good but the distribution area felt cramped with so many people.,49,false
4d161e43-3ade-496e-8de7-a7d60601c1ab,2025-12-09T09:31:13.000Z,true,,3,Great experience for the third time in a row. Consistently excellent.,18,true
bc22c669-5b96-461f-b15a-2466a1ad3d50,2025-04-23T17:14:13.000Z,true,,3,The hours changed recently and weren't updated online. Worth calling ahead.,57,true
b89bad91-4a5b-48d4-ba30-a408e71dd291,2023-05-09T04:20:13.000Z,true,,5,Great experience for the third time in a row. Consistently excellent.,14,true
6500b8a2-d8e8-4904-9e60-d26a315eac8a,2025-06-28T12:28:13.000Z,true,,3,Staff seemed short-handed today which slowed things down.,20,false
53a2fc91-5c6b-4505-975e-74d4760c1e04,2024-09-10T00:00:13.000Z,true,,3,Got some basics but selection was more limited than previous visits.,67,true
2a15f268-8d4d-414f-8d91-1c08d236df66,2025-05-12T08:12:13.000Z,true,,3,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,19,true
ce4792a5-4adc-4733-b800-40e593e06707,2025-03-27T08:31:13.000Z,true,,4,,12,false
8cb980f6-cdca-4de2-a462-fcfeabf3ad52,2025-06-17T03:42:13.000Z,true,,5,,8,true
c78ee7bd-2240-45dd-9a12-7ef173f1f4f4,2023-11-24T16:46:13.000Z,true,,4,Fresh bread and vegetables today. Everything was clean and well presented.,5,true
bb8a960d-d03d-4d13-9ba7-f678659c0d9c,2025-04-17T00:30:13.000Z,true,,4,Fresh bread and vegetables today. Everything was clean and well presented.,16,true
c073679b-bb57-4042-8042-3a24ba02eff2,2025-07-23T18:31:13.000Z,true,,1,Closed when I arrived despite being listed as open. Third time this has happened.,50,false
e30c1a57-f0bf-49ee-84ab-d4b334d434c2,2023-07-06T06:02:13.000Z,true,,1,Very limited selection today — only canned beans and rice. Barely worth the trip.,44,true
237a2e60-dacf-4297-b7d0-2d96aa142d29,2024-05-26T12:43:13.000Z,true,,2,Location has moved but the listing hasn't been updated. Showed up at an empty building.,39,false
e41aadd7-ff05-4732-ba50-65258140ff46,2024-05-13T13:58:13.000Z,true,,5,,25,true
959f842e-6277-4787-a245-b6453776335a,2024-08-25T02:23:13.000Z,true,,5,They had halal options available which was so important for my family.,13,true
bb3ac942-b7e1-407e-921e-8487432ab8e3,2024-09-15T09:51:13.000Z,true,,2,Decent selection but ran out of bread by the time I got there.,44,false
70e8dadf-c828-4c1d-b6bd-f76d3b300994,2023-03-29T06:43:13.000Z,true,,4,They had halal options available which was so important for my family.,28,true
b5ff6644-5a2b-49b0-a008-be812f43d4a7,2024-06-24T13:41:13.000Z,true,,2,Limited parking made it difficult but the pantry itself was well run.,34,true
5fa0e878-b921-4401-b826-65dbce1e69c7,2025-05-05T19:48:13.000Z,true,,4,"Really impressed with the selection. Got fresh vegetables, bread, and canned goods. Will definitely return.",17,true
97608262-3976-4db6-8737-61def9333831,2023-08-12T16:34:13.000Z,true,,4,They gave us enough food for the whole week. Cannot thank them enough.,23,true
997decc7-9169-436a-8000-ae3eba8c530f,2024-09-13T07:53:13.000Z,true,,5,They gave us enough food for the whole week. Cannot thank them enough.,14,true
9d1bafa0-7d1a-4c2e-a581-252bc8d23a26,2023-09-03T07:27:13.000Z,true,,3,The hours changed recently and weren't updated online. Worth calling ahead.,54,true
9a743dc3-22a7-4c54-ba71-a68c6f20f3b9,2025-12-21T04:33:13.000Z,true,,4,The new volunteer coordinator has made a big improvement. Much smoother process.,27,true
611f9410-cc96-4f94-ad6d-9c0f226e51de,2023-11-04T15:08:13.000Z,true,,4,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",14,true
a231ff54-14c4-4826-8170-cbf0f393a342,2024-02-24T23:02:13.000Z,true,,4,Friendly atmosphere and no excessive paperwork. Felt like a real community.,26,true
74a8f6ac-582c-45b8-823e-018a49922d2c,2024-04-11T13:45:13.000Z,true,,3,"Inconsistent — great last week, limited this week. Hard to plan around.",71,true
7184cead-990e-4d74-8106-ea9f2fb7bd91,2024-11-04T17:36:13.000Z,true,,5,The staff speak Spanish which made everything so much easier for my mother.,27,true
48248fad-dbd7-47e2-a2f1-a0472e630003,2024-12-07T12:21:13.000Z,true,,3,Huge variety today including fresh eggs and dairy. Really helped my family this week.,29,true
fd575f78-07c0-4688-9405-9b649a981cca,2025-06-07T10:55:13.000Z,true,,2,Mixed visit. Long line but staff were friendly once inside.,23,true
ed635f93-8431-4a08-878a-647a2e727ebd,2023-06-20T18:47:13.000Z,true,,2,"Wait was longer than usual today, about 45 minutes. Staff were apologetic.",35,true
8fde1eb3-db63-4d23-a373-1d1767ca8a79,2023-03-28T02:40:13.000Z,true,,5,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",26,true
4d6f1889-dbd1-4eaf-aab8-a9a975d8aa94,2023-08-15T19:49:13.000Z,true,,5,Great experience for the third time in a row. Consistently excellent.,29,true
12e31c39-3293-44b5-bb47-6b79a4a89218,2025-05-20T19:04:13.000Z,true,,4,The new volunteer coordinator has made a big improvement. Much smoother process.,6,true
61e97a0d-a202-438b-8f56-b8ca2a948605,2024-06-22T16:08:13.000Z,false,Ran out of food before I reached the front,2,Arrived at 10am and was told they were already out of food. Very disappointing.,,false
b5cc48c8-a02b-49fb-a59e-6d0a2f98fefb,2026-01-17T16:28:13.000Z,true,,3,The hours changed recently and weren't updated online. Worth calling ahead.,59,true
eb48c993-8c59-4812-baa9-f1aca87ddf1f,2024-12-27T02:03:13.000Z,true,,3,Average visit. Got what I needed but the process felt rushed.,73,true
5a31fc65-1db3-4b46-a44a-b75630ce9a83,2026-01-03T15:30:13.000Z,true,,2,Closed when I arrived despite being listed as open. Third time this has happened.,41,true
e5dbad73-2631-4b54-99b4-d919bb27914e,2024-07-08T03:29:13.000Z,true,,5,,8,true
cebcd5b9-aac9-4b24-8905-a1522f5f265f,2024-04-16T18:07:13.000Z,true,,5,,20,true
85306e3a-4d1e-47be-9503-cf3f9eedc0a4,2024-05-17T04:49:13.000Z,true,,2,They were low on fresh produce but had plenty of canned goods.,65,true
55b157e7-da40-47b0-ad05-7a203abfc1e2,2024-01-31T04:47:13.000Z,true,,4,Very organized and efficient. Was in and out in 15 minutes with a full bag.,16,true
afc592df-4d9e-4424-b9c7-b88dbd8ea67a,2025-05-02T18:17:13.000Z,true,,2,The address listed is different from the actual location. Took me 30 minutes to find.,70,true
2512bf00-3a01-4db3-a360-c15425fea331,2025-01-09T03:32:13.000Z,true,,5,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",24,true
4a80ac48-c48f-4a55-8b89-40cf693041e9,2024-05-24T14:32:13.000Z,true,,5,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",23,true
78e276ce-1784-4d72-a324-346ae821ea7d,2026-01-14T06:57:13.000Z,true,,3,"Wait was longer than usual today, about 45 minutes. Staff were apologetic.",45,true
6ba76e31-bcc7-4e9c-98fa-a691b461d4ca,2026-02-22T14:32:13.000Z,true,,3,Okay selection today. Hoping for more variety next time.,21,true
b483dfc9-b268-4f58-8949-9a2524fe4611,2025-05-26T20:04:13.000Z,true,,2,"Long wait, rude volunteer, and barely any food left. Extremely frustrating.",16,false
a0a5e42c-d89b-4f3d-866a-8f349714faa7,2024-01-18T08:47:13.000Z,true,,3,,51,true
be83de47-4a28-4b81-a19d-3c46935929e0,2024-12-13T10:15:13.000Z,false,"Arrived too late, they had stopped distributing",1,Arrived at 10am and was told they were already out of food. Very disappointing.,,true
9191d017-ae1a-445d-bf7d-fdf8a741bf8a,2025-10-31T19:23:13.000Z,true,,2,Good but the distribution area felt cramped with so many people.,62,true
6ae652fc-245d-4e41-ac21-1aae72244f8a,2025-12-02T16:55:13.000Z,true,,5,The volunteers remembered me from last time. Such a warm community here.,21,true
d2b16e13-d50c-4c40-8b2e-83fee898082c,2024-10-29T21:16:13.000Z,true,,5,The volunteers remembered me from last time. Such a warm community here.,28,true
ee2368a8-315f-4707-995c-5394fd7d451d,2025-11-27T20:30:13.000Z,true,,4,,22,true
c78d9904-06d5-4a61-b8f6-2f2af4e796bd,2024-08-12T00:21:13.000Z,true,,2,,38,false
870346ff-80a4-4fe7-ab39-67293d8e5a41,2024-01-24T10:52:13.000Z,true,,1,Arrived at 10am and was told they were already out of food. Very disappointing.,86,false
18b3fe96-3d14-4b9e-813d-48ca64688179,2024-12-18T07:01:13.000Z,true,,5,The staff speak Spanish which made everything so much easier for my mother.,16,true
8c4d09af-54ae-4da7-bcaf-466260ff39f7,2024-12-14T05:24:13.000Z,true,,5,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",29,false
210dafab-d22f-403e-807d-f9cfa7408939,2024-07-30T14:51:13.000Z,true,,4,Great experience for the third time in a row. Consistently excellent.,17,true
9923a785-a9b6-49c4-91f0-599f89a916c2,2023-08-13T12:44:13.000Z,true,,5,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",26,true
