review_id,created_at,resource_id,resource_name,city,zip_code,rating,sentiment,attended,did_not_attend_reason,wait_time_minutes,information_accurate,text,photo_url,photo_public,share_text_with_resource,status,reviewed_by_name,moderation_date,inaccurate_note,client_flag_created,resource_flag_created,shared_social,follow_up_sent,raffle_tickets,referred_by,referred_role,is_synthetic,attended_binary,information_accurate_binary,rating_category,text_length,has_text,has_photo,was_moderated,any_flag_raised,outcome_label
8867bbcd-9669-4a73-b5e6-82c233b7da70,2026-02-19T00:00:00Z,ckxexc1jt01770413fm6ns3qo,Commonpoint Queens - The Jack & Shirley Silver Hub,Elmhurst,11373,3,neutral,True,,60,True,Decent selection but ran low on produce by the time I arrived. Staff were polite. Line moved slowly — about an hour wait.,,,True,Pending,,,,False,False,False,False,3,Social Worker,Community,True,1,1,mid,121,1,0,0,0,neutral_experience
a386db23-bfb7-4766-9f25-d388c968065d,2026-03-11T00:00:00Z,1201,Vilanova Community Services,University Heights,10468,3,neutral,True,,30,False,Mixed experience. Bread and canned goods were plentiful but no fresh produce left. Information about availability would help plan better.,,,False,Pending,,,,False,False,False,False,3,211 Helpline,Healthcare,True,1,0,mid,137,1,0,0,0,neutral_experience
b852e0d6-1ad5-46bb-97e7-c33262a9dc18,2026-02-19T00:00:00Z,ckxexc1jc0004041334pontvq,NYC SNAP Self-Application,New York,,2,negative,True,,,False,Showed up during listed hours and was told distribution had already ended. Very frustrating after a long trip on public transit.,,,False,Flagged,Jessica Martinez,2026-02-20,Listing information flagged as inaccurate by client — requires verification,False,True,False,False,2,Hospital referral,Outreach,True,1,0,low,128,1,0,1,1,negative_experience
10a8719b-6860-4e86-80e6-f93d1187c58c,2026-02-23T00:00:00Z,604,Infinity Bible Church,Bronx,10472,2,negative,True,,30,False,They only had canned beans and white bread. I have diabetic dietary needs that were not accommodated. No fresh or low-sodium options.,,,True,Flagged,Jessica Martinez,2026-02-24,Listing information flagged as inaccurate by client — requires verification,False,True,False,False,2,School counselor,Community,True,1,0,low,133,1,0,1,1,negative_experience
a398accb-767b-4bc5-9bd1-17bbcd4e591a,2026-02-13T00:00:00Z,288,Corona SDA Church,New York,11368,2,negative,True,,30,False,They only had canned beans and white bread. I have diabetic dietary needs that were not accommodated. No fresh or low-sodium options.,,,False,Flagged,David Lee,2026-02-14,Listing information flagged as inaccurate by client — requires verification,False,True,False,True,2,,Volunteer,True,1,0,low,133,1,0,1,1,negative_experience
918c4018-0ad2-4797-87c9-53d245e61e23,2026-03-14T00:00:00Z,ckxexc1jn01080413rbrmcrhh,Met Council - SNAP Assistance,New York,10004,2,negative,True,,30,False,They only had canned beans and white bread. I have diabetic dietary needs that were not accommodated. No fresh or low-sodium options.,,,False,Flagged,Jessica Martinez,2026-03-15,Listing information flagged as inaccurate by client — requires verification,False,True,False,True,2,Direct Visit,Healthcare,True,1,0,low,133,1,0,1,1,negative_experience
921d1966-acd6-4c58-aaa0-5cedcdc069ec,2026-02-18T00:00:00Z,288,Corona SDA Church,New York,11368,3,neutral,True,,50,True,Got what I needed but the space was crowded and chaotic. Would benefit from a better queuing system. The food quality was fine.,,,False,Pending,,,,False,False,False,False,3,Direct Visit,Outreach,True,1,1,mid,127,1,0,0,0,neutral_experience
8fb225f8-121a-46de-b519-e76d1ab854d9,2026-02-05T00:00:00Z,cl22bhgrx1146933lyclc0kfvl2,Community FoodBank of New Jersey,Hillside,07205,2,negative,True,,30,False,They only had canned beans and white bread. I have diabetic dietary needs that were not accommodated. No fresh or low-sodium options.,,,False,Pending,,,,False,False,False,False,2,Direct Visit,Volunteer,True,1,0,low,133,1,0,0,0,negative_experience
fc31fb1b-49e4-4e9a-8dc0-2d12e9a83131,2026-01-07T00:00:00Z,285,Evangelical Church Cristo Es La Luz,New York,11373,2,negative,False,Arrived too late/Missed cutoff time,,False,The cutoff time is not clearly listed. I arrived 45 minutes before the listed closing time but was still turned away.,,,True,Pending,,,,False,False,False,False,2,Social Worker,,True,0,0,low,117,1,0,0,0,did_not_receive_help
63d9930a-6546-4fbc-8745-c7f980fa5550,2026-01-04T00:00:00Z,1388,Elmcor Youth and Adult Services Inc.,Corona,11368,5,positive,True,,15,True,"First time visiting and I was blown away by how organized everything was. Got fresh vegetables, fruit, bread, and even some meat. The bilingual staff made my grandmother feel welcome.",,,True,Completed,Jessica Martinez,2026-01-05,,False,False,True,False,5,Church bulletin,Community,True,1,1,high,183,1,0,1,0,positive_experience
733eef92-24d5-4f2d-94e1-bc1784aef4ba,2026-03-14T00:00:00Z,1388,Elmcor Youth and Adult Services Inc.,Corona,11368,4,positive,True,,35,True,Great selection this week. A bit crowded but worth it. The staff were warm and efficient.,,,False,Completed,David Lee,2026-03-15,,False,False,False,False,4,Social Worker,,True,1,1,high,89,1,0,1,0,positive_experience
41fc73fa-c7fd-4080-8062-2ba48504445f,2026-02-09T00:00:00Z,ckxexc1jc0004041334pontvq,NYC SNAP Self-Application,New York,,4,positive,True,,25,True,They had halal options which I have never seen at any other pantry. Made my family feel included. Would love to see more culturally appropriate items.,,,False,Completed,Jessica Martinez,2026-02-10,,False,False,False,False,4,Neighbor,Volunteer,True,1,1,high,150,1,0,1,0,positive_experience
df235651-f67a-495a-85b6-82e4bccd89a5,2026-01-14T00:00:00Z,cli8h3c19022anu0hyxla8p5t,Morning Star Church Hope Effect Food Pantry,Tampa,33624,3,neutral,True,,60,True,Decent selection but ran low on produce by the time I arrived. Staff were polite. Line moved slowly — about an hour wait.,,,False,Pending,,,,False,False,False,False,3,Social Worker,,True,1,1,mid,121,1,0,0,0,neutral_experience
fff88503-e037-4b1d-aada-a26c404ab412,2026-02-14T00:00:00Z,cli8h3c19022anu0hyxla8p5t,Morning Star Church Hope Effect Food Pantry,Tampa,33624,5,positive,True,,15,True,"First time visiting and I was blown away by how organized everything was. Got fresh vegetables, fruit, bread, and even some meat. The bilingual staff made my grandmother feel welcome.",,,True,Completed,David Lee,2026-02-15,,False,False,False,False,5,Hospital referral,Volunteer,True,1,1,high,183,1,0,1,0,positive_experience
607779ab-99a0-46d2-889d-b7e584b202a1,2026-03-04T00:00:00Z,ckxexc1jc0004041334pontvq,NYC SNAP Self-Application,New York,,2,negative,True,,,False,Showed up during listed hours and was told distribution had already ended. Very frustrating after a long trip on public transit.,,,False,Flagged,David Lee,2026-03-05,Listing information flagged as inaccurate by client — requires verification,False,True,False,False,2,School counselor,Healthcare,True,1,0,low,128,1,0,1,1,negative_experience
963043c3-055c-4eb8-87a8-63dd2e4aa627,2026-02-04T00:00:00Z,285,Evangelical Church Cristo Es La Luz,New York,11373,1,negative,False,Resource was out of items/Capacity reached,,False,Got there 30 minutes before listed closing time and was told they had run out of food. Very disappointing for families who traveled far.,,,False,Flagged,David Lee,2026-02-05,Listing information flagged as inaccurate by client — requires verification,True,True,False,False,2,Community board,Outreach,True,0,0,low,136,1,0,1,1,did_not_receive_help
fce4c4bf-c81d-4162-af4c-5af7183c8a7b,2026-01-12T00:00:00Z,ckxexc1jc0004041334pontvq,NYC SNAP Self-Application,New York,,3,neutral,True,,60,True,Decent selection but ran low on produce by the time I arrived. Staff were polite. Line moved slowly — about an hour wait.,,,False,Pending,,,,False,False,False,False,3,Neighbor,,True,1,1,mid,121,1,0,0,0,neutral_experience
2d22bcac-9c1b-48ef-b109-41a776d42daf,2026-02-18T00:00:00Z,ckwzg4xud00983tykwdfc1drp,Nazareth Baptist Church,West New York,07093,1,negative,False,Location was too far or difficult to reach,,False,The address is in a location with very limited transit access. Not accessible for people without a car.,,,True,Pending,,,,False,False,False,False,2,Hospital referral,Healthcare,True,0,0,low,103,1,0,0,0,did_not_receive_help
0a1b97a3-d145-4c07-ab6b-cb78614c77e1,2026-02-15T00:00:00Z,ckwzg4xud00983tykwdfc1drp,Nazareth Baptist Church,West New York,07093,4,positive,True,,20,True,Volunteers are incredibly kind. The process was smooth and I left with more food than I expected. The listing information was completely accurate.,,,False,Pending,,,,False,False,False,False,4,Community board,Social Worker,True,1,1,high,146,1,0,0,0,positive_experience
df77163d-0509-4a48-9ff1-282cd6f02529,2026-01-25T00:00:00Z,288,Corona SDA Church,New York,11368,1,negative,False,Resource was out of items/Capacity reached,,False,Got there 30 minutes before listed closing time and was told they had run out of food. Very disappointing for families who traveled far.,,,False,Flagged,Jessica Martinez,2026-01-26,Listing information flagged as inaccurate by client — requires verification,True,True,False,False,2,Neighbor,,True,0,0,low,136,1,0,1,1,did_not_receive_help
81f6bcf1-3cc0-4054-8f0a-39f90bf42e74,2026-02-27T00:00:00Z,ckwzg4xud00983tykwdfc1drp,Nazareth Baptist Church,West New York,07093,1,negative,False,Location was closed/Hours were incorrect,,False,Wasted two bus rides. The hours on the listing were wrong and the location was completely dark when I arrived.,,,True,Flagged,Jessica Martinez,2026-02-28,Listing information flagged as inaccurate by client — requires verification,True,True,False,False,2,Neighbor,Outreach,True,0,0,low,110,1,0,1,1,did_not_receive_help
1781c503-b9c1-4b06-b01d-fedfa09ed6e7,2026-02-17T00:00:00Z,1388,Elmcor Youth and Adult Services Inc.,Corona,11368,1,negative,False,Location was too far or difficult to reach,,False,The address is in a location with very limited transit access. Not accessible for people without a car.,,,False,Pending,,,,False,False,False,False,2,,Outreach,True,0,0,low,103,1,0,0,0,did_not_receive_help
e27c5fee-80c1-41b7-af28-6d6855b37a54,2026-02-04T00:00:00Z,cl22bhgrx1146933lyclc0kfvl2,Community FoodBank of New Jersey,Hillside,07205,1,negative,True,,,False,Arrived at the time listed on the website and was turned away. Staff were dismissive and unhelpful. The listing hours are completely wrong.,,,False,Pending,,,,False,False,False,False,2,Social Worker,,True,1,0,low,139,1,0,0,0,negative_experience
339c2104-ea81-4b26-a54b-49959843eae4,2026-01-16T00:00:00Z,cl7hzbgzp12810gmh5ifrizsx,Stacey's Pantry,Elmhurst,11373,3,neutral,True,,30,False,Mixed experience. Bread and canned goods were plentiful but no fresh produce left. Information about availability would help plan better.,,,True,Pending,,,,False,False,False,False,3,Neighbor,,True,1,0,mid,137,1,0,0,0,neutral_experience
9e8bedef-9a3a-4fc3-ae13-834355d7138f,2026-03-09T00:00:00Z,ckwzg4xud00983tykwdfc1drp,Nazareth Baptist Church,West New York,07093,3,neutral,True,,50,True,Got what I needed but the space was crowded and chaotic. Would benefit from a better queuing system. The food quality was fine.,,,False,Pending,,,,False,False,False,False,3,Neighbor,Outreach,True,1,1,mid,127,1,0,0,0,neutral_experience
aa2a2556-3755-43f3-a330-f91954d67c10,2026-01-23T00:00:00Z,cl7hzbgzp12810gmh5ifrizsx,Stacey's Pantry,Elmhurst,11373,2,negative,True,,90,False,Long wait and very limited selection when I got to the front. Staff seemed stressed. The address listed online was slightly wrong which added 20 minutes to my commute.,,,True,Pending,,,,False,False,False,False,2,Church bulletin,Outreach,True,1,0,low,167,1,0,0,0,negative_experience
74b4456e-bf78-46b3-8046-6c90a13a37f5,2026-03-12T00:00:00Z,288,Corona SDA Church,New York,11368,5,positive,True,,15,True,"First time visiting and I was blown away by how organized everything was. Got fresh vegetables, fruit, bread, and even some meat. The bilingual staff made my grandmother feel welcome.",,,True,Pending,,,,False,False,False,False,5,Direct Visit,Volunteer,True,1,1,high,183,1,0,0,0,positive_experience
d82fe5b4-bad3-4d89-a62d-d56de6c07ed2,2026-03-15T00:00:00Z,ckxexc1jc0004041334pontvq,NYC SNAP Self-Application,New York,,5,positive,True,,10,True,Amazing variety of fresh produce and proteins. The volunteers treated everyone with dignity and respect. Will definitely return.,,,False,Pending,,,,False,False,False,False,5,Direct Visit,Outreach,True,1,1,high,128,1,0,0,0,positive_experience
bb77998e-b70e-4d21-b632-fb7e14bcea21,2026-02-02T00:00:00Z,ckxexc1jt01770413fm6ns3qo,Commonpoint Queens - The Jack & Shirley Silver Hub,Elmhurst,11373,5,positive,True,,15,True,"First time visiting and I was blown away by how organized everything was. Got fresh vegetables, fruit, bread, and even some meat. The bilingual staff made my grandmother feel welcome.",,,True,Pending,,,,False,False,False,False,5,School counselor,Community,True,1,1,high,183,1,0,0,0,positive_experience
f571ed54-1c8f-4c75-8cf2-2360905132c4,2026-01-07T00:00:00Z,clihuxhac0dypqm0h9f3kewjr,St Lawrence Matthew 25 Ministry,Northwest Tampa,33614,1,negative,False,Location was too far or difficult to reach,,False,The address is in a location with very limited transit access. Not accessible for people without a car.,,,True,Flagged,Jessica Martinez,2026-01-08,Listing information flagged as inaccurate by client — requires verification,True,True,False,False,2,Social Worker,Social Worker,True,0,0,low,103,1,0,1,1,did_not_receive_help
7a49275d-08de-4491-8abf-116e29e2cfe7,2026-01-29T00:00:00Z,604,Infinity Bible Church,Bronx,10472,2,negative,True,,,False,Showed up during listed hours and was told distribution had already ended. Very frustrating after a long trip on public transit.,,,False,Flagged,David Lee,2026-01-30,Listing information flagged as inaccurate by client — requires verification,False,True,False,False,2,School counselor,Outreach,True,1,0,low,128,1,0,1,1,negative_experience
152c36a3-fd3f-4350-94f4-a7adcfb13651,2026-01-08T00:00:00Z,cli8h3c19022anu0hyxla8p5t,Morning Star Church Hope Effect Food Pantry,Tampa,33624,2,negative,False,Did not meet eligibility requirements,,False,Was not aware of the residency requirement until I arrived. Would be helpful to list eligibility criteria clearly on the platform.,,,True,Flagged,Jessica Martinez,2026-01-09,Listing information flagged as inaccurate by client — requires verification,True,True,False,True,2,Social Worker,Healthcare,True,0,0,low,130,1,0,1,1,did_not_receive_help
9c57cc54-65fc-4636-9899-251dde324c34,2026-03-12T00:00:00Z,cl7hzbgzp12810gmh5ifrizsx,Stacey's Pantry,Elmhurst,11373,4,positive,True,,25,True,They had halal options which I have never seen at any other pantry. Made my family feel included. Would love to see more culturally appropriate items.,,,False,Completed,Jessica Martinez,2026-03-13,,False,False,True,False,4,Direct Visit,Outreach,True,1,1,high,150,1,0,1,0,positive_experience
5e1693bb-5f26-41c9-9c8a-e01a923cfc0f,2026-02-06T00:00:00Z,288,Corona SDA Church,New York,11368,3,neutral,True,,60,True,Decent selection but ran low on produce by the time I arrived. Staff were polite. Line moved slowly — about an hour wait.,,,False,Pending,,,,False,False,False,False,3,Social Worker,,True,1,1,mid,121,1,0,0,0,neutral_experience
c7e863e9-96b0-40bc-8682-dcd9aefac136,2026-01-26T00:00:00Z,cl7hzbgzp12810gmh5ifrizsx,Stacey's Pantry,Elmhurst,11373,3,neutral,True,,50,True,Got what I needed but the space was crowded and chaotic. Would benefit from a better queuing system. The food quality was fine.,,,False,Pending,,,,False,False,False,False,3,,Healthcare,True,1,1,mid,127,1,0,0,0,neutral_experience
5fa92b44-d6c2-4eec-9a62-83a888e3c289,2026-02-04T00:00:00Z,1388,Elmcor Youth and Adult Services Inc.,Corona,11368,4,positive,True,,45,True,"Consistently reliable. Hours are accurate, location is easy to find, and the food is fresh. Minor complaint is the wait time on Saturdays.",,,True,Completed,Jessica Martinez,2026-02-05,,False,False,True,False,4,Community board,Community,True,1,1,high,138,1,0,1,0,positive_experience
9e8059bf-3ae2-4d4a-9ad4-7e2e669adf7e,2026-02-08T00:00:00Z,clihuxhac0dypqm0h9f3kewjr,St Lawrence Matthew 25 Ministry,Northwest Tampa,33614,1,negative,True,,,False,Arrived at the time listed on the website and was turned away. Staff were dismissive and unhelpful. The listing hours are completely wrong.,,,False,Flagged,David Lee,2026-02-09,Listing information flagged as inaccurate by client — requires verification,False,True,False,False,2,Social Worker,Social Worker,True,1,0,low,139,1,0,1,1,negative_experience
258d1c17-2050-40cb-b448-701213ba0792,2026-02-11T00:00:00Z,288,Corona SDA Church,New York,11368,2,negative,True,,,False,Showed up during listed hours and was told distribution had already ended. Very frustrating after a long trip on public transit.,,,True,Flagged,David Lee,2026-02-12,Listing information flagged as inaccurate by client — requires verification,False,True,False,True,2,211 Helpline,,True,1,0,low,128,1,0,1,1,negative_experience
7d4493fa-7ab1-4b21-b2b7-6cc2ba970f1a,2026-03-15T00:00:00Z,1388,Elmcor Youth and Adult Services Inc.,Corona,11368,3,neutral,True,,50,True,Got what I needed but the space was crowded and chaotic. Would benefit from a better queuing system. The food quality was fine.,,,True,Pending,,,,False,False,False,False,3,Direct Visit,Social Worker,True,1,1,mid,127,1,0,0,0,neutral_experience
069e13d3-e458-40ac-8999-f153e9947be3,2026-02-05T00:00:00Z,1388,Elmcor Youth and Adult Services Inc.,Corona,11368,1,negative,True,,,False,Arrived at the time listed on the website and was turned away. Staff were dismissive and unhelpful. The listing hours are completely wrong.,,,True,Flagged,David Lee,2026-02-06,Listing information flagged as inaccurate by client — requires verification,False,True,False,False,2,Hospital referral,Community,True,1,0,low,139,1,0,1,1,negative_experience
b237f7e1-9cfd-4cd2-8fea-e5723acf0754,2026-01-14T00:00:00Z,cl22bhgrx1146933lyclc0kfvl2,Community FoodBank of New Jersey,Hillside,07205,3,neutral,True,,30,False,Mixed experience. Bread and canned goods were plentiful but no fresh produce left. Information about availability would help plan better.,,,True,Pending,,,,False,False,False,False,3,School counselor,,True,1,0,mid,137,1,0,0,0,neutral_experience
6029bc5c-a0b5-439e-9fdf-4f23f07302e4,2026-02-21T00:00:00Z,ckwzg4xud00983tykwdfc1drp,Nazareth Baptist Church,West New York,07093,3,neutral,True,,40,True,Adequate for my needs. Limited fresh items by my arrival time. The volunteers were friendly but clearly overwhelmed.,,,True,Pending,,,,False,False,False,False,3,Social Worker,Outreach,True,1,1,mid,116,1,0,0,0,neutral_experience
c89874ee-ce80-4c07-b5bc-61015273d285,2026-01-15T00:00:00Z,536,Grand Central Food Program,Belmont,10458,3,neutral,True,,30,False,Mixed experience. Bread and canned goods were plentiful but no fresh produce left. Information about availability would help plan better.,,,False,Pending,,,,False,False,False,False,3,211 Helpline,,True,1,0,mid,137,1,0,0,0,neutral_experience
89b3f204-b8a2-4e20-b5fe-610a7f186ed5,2026-03-01T00:00:00Z,ckxexc1jc0004041334pontvq,NYC SNAP Self-Application,New York,,2,negative,False,Arrived too late/Missed cutoff time,,False,The cutoff time is not clearly listed. I arrived 45 minutes before the listed closing time but was still turned away.,,,True,Pending,,,,False,False,False,False,2,,Outreach,True,0,0,low,117,1,0,0,0,did_not_receive_help
93e882a5-1f9b-4aa2-b676-6b92d6940261,2026-02-26T00:00:00Z,cli8h3c19022anu0hyxla8p5t,Morning Star Church Hope Effect Food Pantry,Tampa,33624,1,negative,False,Location was closed/Hours were incorrect,,False,Wasted two bus rides. The hours on the listing were wrong and the location was completely dark when I arrived.,,,True,Flagged,Jessica Martinez,2026-02-27,Listing information flagged as inaccurate by client — requires verification,True,True,False,False,2,Direct Visit,,True,0,0,low,110,1,0,1,1,did_not_receive_help
819b4f67-0d05-40d0-b02b-199c2dab9c01,2026-01-04T00:00:00Z,ckwzg4xud00983tykwdfc1drp,Nazareth Baptist Church,West New York,07093,4,positive,True,,35,True,Great selection this week. A bit crowded but worth it. The staff were warm and efficient.,,,False,Completed,Jessica Martinez,2026-01-05,,False,False,True,False,4,211 Helpline,Social Worker,True,1,1,high,89,1,0,1,0,positive_experience
969a8da6-cb46-412f-b435-0205cadfc977,2026-01-29T00:00:00Z,1201,Vilanova Community Services,University Heights,10468,5,positive,True,,20,True,Best food pantry in the area. Always fully stocked and the volunteers remember your name. They even helped carry my bags to the bus stop.,,,True,Completed,David Lee,2026-01-30,,False,False,True,False,5,Community board,Social Worker,True,1,1,high,137,1,0,1,0,positive_experience
55fff4b7-aef2-464f-8456-d7dbb571312a,2026-02-23T00:00:00Z,285,Evangelical Church Cristo Es La Luz,New York,11373,3,neutral,True,,50,True,Got what I needed but the space was crowded and chaotic. Would benefit from a better queuing system. The food quality was fine.,,,False,Pending,,,,False,False,False,False,3,Neighbor,Community,True,1,1,mid,127,1,0,0,0,neutral_experience
91a66cf3-cefb-4253-87c9-99ef5d34938d,2026-02-19T00:00:00Z,581,BREAD OF LIFE FOOD PANTRY,Bronx,10472,4,positive,True,,45,True,"Consistently reliable. Hours are accurate, location is easy to find, and the food is fresh. Minor complaint is the wait time on Saturdays.",,,False,Completed,Jessica Martinez,2026-02-20,,False,False,True,False,4,Hospital referral,,True,1,1,high,138,1,0,1,0,positive_experience
a84627e2-4231-49e0-9d24-042a0071926f,2026-01-01T00:00:00Z,581,BREAD OF LIFE FOOD PANTRY,Bronx,10472,3,neutral,True,,50,True,Got what I needed but the space was crowded and chaotic. Would benefit from a better queuing system. The food quality was fine.,,,False,Pending,,,,False,False,False,False,3,Direct Visit,,True,1,1,mid,127,1,0,0,0,neutral_experience
9247dda6-1e93-4521-8db5-824e45325e00,2026-03-10T00:00:00Z,ckxexc1jt01770413fm6ns3qo,Commonpoint Queens - The Jack & Shirley Silver Hub,Elmhurst,11373,1,negative,True,,,False,Arrived at the time listed on the website and was turned away. Staff were dismissive and unhelpful. The listing hours are completely wrong.,,,False,Pending,,,,False,False,False,False,2,,,True,1,0,low,139,1,0,0,0,negative_experience
6f559a0a-4b25-4a87-abb4-03cc1f4c4c56,2026-02-28T00:00:00Z,581,BREAD OF LIFE FOOD PANTRY,Bronx,10472,2,negative,True,,30,False,They only had canned beans and white bread. I have diabetic dietary needs that were not accommodated. No fresh or low-sodium options.,,,True,Pending,,,,False,False,False,False,2,School counselor,Healthcare,True,1,0,low,133,1,0,0,0,negative_experience
739b481e-93cd-4daa-804c-f340e54ac87d,2026-01-06T00:00:00Z,ckxexc1jc0004041334pontvq,NYC SNAP Self-Application,New York,,2,negative,True,,,False,Showed up during listed hours and was told distribution had already ended. Very frustrating after a long trip on public transit.,,,False,Pending,,,,False,False,False,False,2,School counselor,,True,1,0,low,128,1,0,0,0,negative_experience
